match_id,season,match_date,home_team,away_team,home_pos,away_pos,hg,ag,actual,odds_away,odds_draw,odds_home,diff,gano,profit,league
126,2025-2026,2025-11-30,Crystal Palace,Man United,6.0,12.0,1,2,away,2.93,3.51,2.32,-6.0,False,-10.0,E0
127,2025-2026,2025-11-30,Aston Villa,Wolves,5.0,20.0,1,0,home,6.57,4.39,1.48,-15.0,True,4.8,E0
131,2025-2026,2025-12-02,Bournemouth,Everton,11.0,14.0,0,1,away,3.38,3.29,2.2,-3.0,False,-10.0,E0
134,2025-2026,2025-12-03,Arsenal,Brentford,1.0,12.0,2,0,home,8.94,4.97,1.35,-11.0,True,3.500000000000001,E0
140,2025-2026,2025-12-04,Man United,West Ham,9.0,18.0,1,1,draw,6.59,4.81,1.43,-9.0,False,-10.0,E0
143,2025-2026,2025-12-06,Everton,Nott'm Forest,10.0,16.0,3,0,home,3.52,3.25,2.17,-6.0,True,11.7,E0
144,2025-2026,2025-12-06,Man City,Sunderland,3.0,7.0,3,0,home,11.38,6.22,1.24,-4.0,True,2.4,E0
145,2025-2026,2025-12-06,Newcastle,Burnley,13.0,19.0,2,1,home,10.39,5.72,1.28,-6.0,True,2.8000000000000003,E0
146,2025-2026,2025-12-06,Tottenham,Brentford,13.0,14.0,2,0,home,3.03,3.44,2.31,-1.0,True,13.100000000000001,E0
148,2025-2026,2025-12-07,Brighton,West Ham,10.0,18.0,1,1,draw,5.63,4.32,1.55,-8.0,False,-10.0,E0
151,2025-2026,2025-12-13,Chelsea,Everton,5.0,7.0,2,0,home,5.09,3.9,1.66,-2.0,True,6.6,E0
154,2025-2026,2025-12-13,Arsenal,Wolves,1.0,20.0,2,1,home,22.31,8.62,1.12,-19.0,True,1.200000000000001,E0
157,2025-2026,2025-12-14,Sunderland,Newcastle,10.0,12.0,1,0,home,2.22,3.33,3.26,-2.0,True,22.599999999999998,E0
159,2025-2026,2025-12-14,Brentford,Leeds,15.0,17.0,1,1,draw,3.85,3.54,1.94,-2.0,False,-10.0,E0
160,2025-2026,2025-12-15,Man United,Bournemouth,8.0,15.0,4,4,draw,3.84,3.98,1.82,-7.0,False,-10.0,E0
162,2025-2026,2025-12-20,Bournemouth,Burnley,13.0,19.0,1,1,draw,6.59,4.44,1.47,-6.0,False,-10.0,E0
164,2025-2026,2025-12-20,Man City,West Ham,2.0,18.0,3,0,home,11.88,7.36,1.2,-16.0,True,1.9999999999999996,E0
169,2025-2026,2025-12-21,Aston Villa,Man United,3.0,7.0,2,1,home,3.26,3.64,2.1,-4.0,True,11.0,E0
170,2025-2026,2025-12-22,Fulham,Nott'm Forest,15.0,17.0,1,0,home,2.93,3.27,2.42,-2.0,True,14.2,E0
171,2025-2026,2025-12-26,Man United,Newcastle,7.0,11.0,1,0,home,2.67,3.58,2.47,-4.0,True,14.700000000000003,E0
173,2025-2026,2025-12-27,Arsenal,Brighton,2.0,9.0,2,1,home,7.34,4.73,1.41,-7.0,True,4.1,E0
174,2025-2026,2025-12-27,Brentford,Bournemouth,12.0,15.0,4,1,home,2.98,3.57,2.25,-3.0,True,12.5,E0
176,2025-2026,2025-12-27,Liverpool,Wolves,6.0,20.0,2,1,home,11.25,6.31,1.24,-14.0,True,2.4,E0
179,2025-2026,2025-12-28,Sunderland,Leeds,7.0,16.0,1,1,draw,2.8,3.18,2.56,-9.0,False,-10.0,E0
180,2025-2026,2025-12-28,Crystal Palace,Tottenham,9.0,14.0,0,1,away,3.19,3.33,2.25,-5.0,False,-10.0,E0
182,2025-2026,2025-12-30,Chelsea,Bournemouth,5.0,15.0,2,2,draw,5.81,4.56,1.51,-10.0,False,-10.0,E0
185,2025-2026,2025-12-30,Arsenal,Aston Villa,1.0,3.0,4,1,home,7.02,4.68,1.43,-2.0,True,4.299999999999999,E0
186,2025-2026,2025-12-30,Man United,Wolves,6.0,20.0,1,1,draw,8.09,5.06,1.37,-14.0,False,-10.0,E0
187,2025-2026,2026-01-01,Crystal Palace,Fulham,11.0,12.0,1,1,draw,3.4,3.34,2.17,-1.0,False,-10.0,E0
188,2025-2026,2026-01-01,Liverpool,Leeds,4.0,16.0,0,0,draw,5.83,4.41,1.53,-12.0,False,-10.0,E0
189,2025-2026,2026-01-01,Brentford,Tottenham,11.0,13.0,0,0,draw,3.35,3.49,2.11,-2.0,False,-10.0,E0
191,2025-2026,2026-01-03,Aston Villa,Nott'm Forest,3.0,17.0,3,1,home,4.54,3.74,1.76,-14.0,True,7.6,E0
192,2025-2026,2026-01-03,Brighton,Burnley,14.0,19.0,2,0,home,6.56,4.35,1.49,-5.0,True,4.9,E0
196,2025-2026,2026-01-04,Everton,Brentford,9.0,10.0,2,4,away,3.1,3.19,2.36,-1.0,False,-10.0,E0
200,2025-2026,2026-01-04,Man City,Chelsea,3.0,6.0,1,1,draw,4.66,4.39,1.63,-3.0,False,-10.0,E0
203,2025-2026,2026-01-07,Brentford,Sunderland,7.0,8.0,3,0,home,4.36,3.56,1.83,-1.0,True,8.3,E0
205,2025-2026,2026-01-07,Everton,Wolves,13.0,20.0,1,1,draw,4.85,3.55,1.76,-7.0,False,-10.0,E0
207,2025-2026,2026-01-07,Man City,Brighton,3.0,12.0,1,1,draw,7.27,5.23,1.37,-9.0,False,-10.0,E0
209,2025-2026,2026-01-07,Newcastle,Leeds,10.0,16.0,4,3,home,5.02,3.87,1.67,-6.0,True,6.699999999999999,E0
210,2025-2026,2026-01-08,Arsenal,Liverpool,1.0,4.0,0,0,draw,5.25,4.11,1.6,-3.0,False,-10.0,E0
214,2025-2026,2026-01-17,Liverpool,Burnley,5.0,19.0,1,1,draw,12.44,6.4,1.22,-14.0,False,-10.0,E0
215,2025-2026,2026-01-17,Sunderland,Crystal Palace,10.0,13.0,2,1,home,2.74,3.15,2.69,-3.0,True,16.9,E0
216,2025-2026,2026-01-17,Tottenham,West Ham,14.0,19.0,1,2,away,4.63,3.91,1.71,-5.0,False,-10.0,E0
219,2025-2026,2026-01-18,Aston Villa,Everton,3.0,12.0,0,1,away,5.09,3.87,1.66,-9.0,False,-10.0,E0
220,2025-2026,2026-01-19,Brighton,Bournemouth,12.0,15.0,1,1,draw,3.75,3.92,1.85,-3.0,False,-10.0,E0
223,2025-2026,2026-01-24,Fulham,Brighton,11.0,12.0,2,1,home,2.71,3.42,2.54,-1.0,True,15.4,E0
224,2025-2026,2026-01-24,Man City,Wolves,2.0,20.0,2,0,home,12.0,6.68,1.21,-18.0,True,2.0999999999999996,E0
226,2025-2026,2026-01-25,Brentford,Nott'm Forest,8.0,17.0,0,2,away,4.02,3.49,1.9,-9.0,False,-10.0,E0
229,2025-2026,2026-01-25,Arsenal,Man United,1.0,6.0,2,3,away,5.89,4.08,1.55,-5.0,False,-10.0,E0
230,2025-2026,2026-01-26,Everton,Leeds,11.0,16.0,1,1,draw,2.92,3.15,2.48,-5.0,False,-10.0,E0
234,2025-2026,2026-01-31,Chelsea,West Ham,5.0,18.0,3,2,home,6.05,4.53,1.49,-13.0,True,4.9,E0
235,2025-2026,2026-01-31,Liverpool,Newcastle,6.0,10.0,4,1,home,4.12,3.99,1.77,-4.0,True,7.7,E0
236,2025-2026,2026-02-01,Aston Villa,Brentford,3.0,9.0,0,1,away,3.46,3.47,2.08,-6.0,False,-10.0,E0
237,2025-2026,2026-02-01,Man United,Fulham,6.0,8.0,3,2,home,5.2,4.32,1.58,-2.0,True,5.800000000000001,E0
240,2025-2026,2026-02-02,Sunderland,Burnley,11.0,19.0,3,0,home,4.73,3.42,1.8,-8.0,True,8.0,E0
241,2025-2026,2026-02-06,Leeds,Nott'm Forest,16.0,17.0,3,1,home,3.37,3.26,2.21,-1.0,True,12.1,E0
242,2025-2026,2026-02-07,Man United,Tottenham,4.0,14.0,2,0,home,4.97,4.54,1.57,-10.0,True,5.700000000000001,E0
243,2025-2026,2026-02-07,Arsenal,Sunderland,1.0,8.0,3,0,home,14.08,6.23,1.21,-7.0,True,2.0999999999999996,E0
246,2025-2026,2026-02-07,Fulham,Everton,9.0,10.0,1,2,away,3.64,3.27,2.1,-1.0,False,-10.0,E0
249,2025-2026,2026-02-08,Brighton,Crystal Palace,13.0,15.0,0,1,away,3.68,3.57,1.96,-2.0,False,-10.0,E0
251,2025-2026,2026-02-10,Chelsea,Leeds,5.0,16.0,2,2,draw,5.66,4.28,1.55,-11.0,False,-10.0,E0
252,2025-2026,2026-02-10,Everton,Bournemouth,8.0,11.0,1,2,away,2.91,3.35,2.41,-3.0,False,-10.0,E0
255,2025-2026,2026-02-11,Aston Villa,Brighton,3.0,14.0,1,0,home,3.79,3.67,1.92,-11.0,True,9.2,E0
256,2025-2026,2026-02-11,Crystal Palace,Burnley,13.0,19.0,2,3,away,6.18,3.98,1.55,-6.0,False,-10.0,E0
257,2025-2026,2026-02-11,Man City,Fulham,2.0,12.0,3,0,home,8.08,5.33,1.34,-10.0,True,3.400000000000001,E0
258,2025-2026,2026-02-11,Nott'm Forest,Wolves,17.0,20.0,0,0,draw,5.09,3.72,1.69,-3.0,False,-10.0,E0
262,2025-2026,2026-02-21,Aston Villa,Leeds,3.0,15.0,1,1,draw,4.24,3.62,1.84,-12.0,False,-10.0,E0
263,2025-2026,2026-02-21,Brentford,Brighton,7.0,14.0,0,2,away,3.45,3.7,2.01,-7.0,False,-10.0,E0
264,2025-2026,2026-02-21,Chelsea,Burnley,5.0,19.0,1,1,draw,12.88,6.7,1.2,-14.0,False,-10.0,E0
266,2025-2026,2026-02-21,Man City,Newcastle,2.0,10.0,2,1,home,5.82,4.92,1.46,-8.0,True,4.6,E0
267,2025-2026,2026-02-22,Crystal Palace,Wolves,14.0,20.0,1,0,home,5.26,3.99,1.62,-6.0,True,6.200000000000001,E0
269,2025-2026,2026-02-22,Sunderland,Fulham,11.0,14.0,1,3,away,2.67,3.27,2.65,-3.0,False,-10.0,E0
273,2025-2026,2026-02-28,Bournemouth,Sunderland,8.0,12.0,1,1,draw,4.34,3.8,1.77,-4.0,False,-10.0,E0
275,2025-2026,2026-02-28,Liverpool,West Ham,6.0,18.0,5,2,home,6.68,5.02,1.41,-12.0,True,4.1,E0
278,2025-2026,2026-03-01,Brighton,Nott'm Forest,14.0,17.0,2,1,home,3.42,3.54,2.05,-3.0,True,10.499999999999998,E0
279,2025-2026,2026-03-01,Fulham,Tottenham,11.0,16.0,2,1,home,3.3,3.57,2.08,-5.0,True,10.8,E0
280,2025-2026,2026-03-01,Man United,Crystal Palace,4.0,14.0,2,1,home,5.61,4.31,1.53,-10.0,True,5.300000000000001,E0
281,2025-2026,2026-03-01,Arsenal,Chelsea,1.0,6.0,2,1,home,5.28,3.98,1.6,-5.0,True,6.000000000000001,E0
283,2025-2026,2026-03-03,Everton,Burnley,8.0,19.0,2,0,home,6.06,3.96,1.56,-11.0,True,5.6000000000000005,E0
286,2025-2026,2026-03-04,Aston Villa,Chelsea,4.0,6.0,1,4,away,2.46,3.57,2.67,-2.0,False,-10.0,E0
288,2025-2026,2026-03-04,Fulham,West Ham,10.0,18.0,0,1,away,3.52,3.56,2.03,-8.0,False,-10.0,E0
289,2025-2026,2026-03-04,Man City,Nott'm Forest,2.0,18.0,2,2,draw,7.65,4.95,1.37,-16.0,False,-10.0,E0
293,2025-2026,2026-03-14,Sunderland,Brighton,11.0,14.0,0,1,away,2.23,3.27,3.26,-3.0,False,-10.0,E0
294,2025-2026,2026-03-14,Arsenal,Everton,1.0,8.0,2,0,home,8.83,4.56,1.37,-7.0,True,3.700000000000001,E0
295,2025-2026,2026-03-14,Chelsea,Newcastle,5.0,13.0,0,1,away,3.86,4.12,1.79,-8.0,False,-10.0,E0
297,2025-2026,2026-03-15,Crystal Palace,Leeds,14.0,15.0,0,0,draw,2.85,3.24,2.49,-1.0,False,-10.0,E0
298,2025-2026,2026-03-15,Man United,Aston Villa,3.0,4.0,3,1,home,4.38,4.02,1.71,-1.0,True,7.1,E0
300,2025-2026,2026-03-15,Liverpool,Tottenham,6.0,16.0,1,1,draw,8.72,5.79,1.29,-10.0,False,-10.0,E0
301,2025-2026,2026-03-16,Brentford,Wolves,7.0,20.0,2,2,draw,5.68,4.15,1.54,-13.0,False,-10.0,E0
304,2025-2026,2026-03-21,Fulham,Burnley,12.0,19.0,3,1,home,6.22,4.09,1.53,-7.0,True,5.300000000000001,E0
307,2025-2026,2026-03-22,Newcastle,Sunderland,11.0,13.0,1,2,away,5.04,3.89,1.65,-2.0,False,-10.0,E0
308,2025-2026,2026-03-22,Aston Villa,West Ham,4.0,18.0,2,0,home,3.7,3.56,1.95,-14.0,True,9.5,E0
309,2025-2026,2026-03-22,Tottenham,Nott'm Forest,16.0,17.0,0,3,away,3.11,3.39,2.24,-1.0,False,-10.0,E0
310,2025-2026,2026-04-10,West Ham,Wolves,18.0,20.0,4,0,home,4.34,3.74,1.78,-2.0,True,7.800000000000001,E0
311,2025-2026,2026-04-11,Arsenal,Bournemouth,1.0,13.0,1,2,away,7.06,4.55,1.43,-12.0,False,-10.0,E0
312,2025-2026,2026-04-11,Brentford,Everton,7.0,8.0,2,2,draw,3.45,3.31,2.13,-1.0,False,-10.0,E0
314,2025-2026,2026-04-11,Liverpool,Fulham,5.0,11.0,2,0,home,4.83,4.18,1.62,-6.0,True,6.200000000000001,E0
317,2025-2026,2026-04-12,Sunderland,Tottenham,12.0,18.0,1,0,home,2.63,3.34,2.62,-6.0,True,16.200000000000003,E0
319,2025-2026,2026-04-13,Man United,Leeds,3.0,15.0,1,2,away,5.3,4.07,1.59,-12.0,False,-10.0,E0
320,2025-2026,2026-04-18,Brentford,Fulham,7.0,12.0,0,0,draw,3.26,3.63,2.09,-5.0,False,-10.0,E0
321,2025-2026,2026-04-18,Leeds,Wolves,15.0,20.0,3,0,home,5.5,3.93,1.6,-5.0,True,6.000000000000001,E0
325,2025-2026,2026-04-19,Aston Villa,Sunderland,4.0,11.0,4,3,home,5.25,3.78,1.65,-7.0,True,6.499999999999999,E0
327,2025-2026,2026-04-19,Nott'm Forest,Burnley,16.0,19.0,4,1,home,6.32,4.25,1.49,-3.0,True,4.9,E0
329,2025-2026,2026-04-20,Crystal Palace,West Ham,13.0,17.0,0,0,draw,3.11,3.21,2.31,-4.0,False,-10.0,E0
331,2025-2026,2026-04-22,Bournemouth,Leeds,9.0,15.0,2,2,draw,3.57,3.51,2.02,-6.0,False,-10.0,E0
333,2025-2026,2026-04-24,Sunderland,Nott'm Forest,11.0,16.0,0,5,away,2.66,3.18,2.67,-5.0,False,-10.0,E0
335,2025-2026,2026-04-25,Liverpool,Crystal Palace,5.0,13.0,3,1,home,6.31,4.76,1.44,-8.0,True,4.3999999999999995,E0
338,2025-2026,2026-04-25,Arsenal,Newcastle,2.0,14.0,1,0,home,6.22,4.66,1.45,-12.0,True,4.5,E0
339,2025-2026,2026-04-27,Man United,Brentford,3.0,9.0,2,1,home,3.84,3.82,1.84,-6.0,True,8.4,E0
340,2025-2026,2026-05-01,Leeds,Burnley,15.0,19.0,3,1,home,8.57,5.09,1.34,-4.0,True,3.400000000000001,E0
341,2025-2026,2026-05-02,Brentford,West Ham,9.0,17.0,3,0,home,3.62,3.77,1.91,-8.0,True,9.1,E0
344,2025-2026,2026-05-02,Arsenal,Fulham,1.0,10.0,3,0,home,7.0,4.39,1.44,-9.0,True,4.3999999999999995,E0
345,2025-2026,2026-05-03,Bournemouth,Crystal Palace,8.0,14.0,3,0,home,5.2,4.16,1.58,-6.0,True,5.800000000000001,E0
346,2025-2026,2026-05-03,Man United,Liverpool,3.0,4.0,3,2,home,2.76,3.73,2.29,-1.0,True,12.9,E0
347,2025-2026,2026-05-03,Aston Villa,Tottenham,5.0,18.0,1,2,away,3.21,3.59,2.1,-13.0,False,-10.0,E0
348,2025-2026,2026-05-04,Chelsea,Nott'm Forest,9.0,16.0,1,3,away,4.65,3.93,1.68,-7.0,False,-10.0,E0
350,2025-2026,2026-05-09,Liverpool,Chelsea,4.0,9.0,1,1,draw,3.81,3.95,1.82,-5.0,False,-10.0,E0
351,2025-2026,2026-05-09,Brighton,Wolves,8.0,20.0,3,0,home,9.98,5.88,1.27,-12.0,True,2.7,E0
354,2025-2026,2026-05-09,Man City,Brentford,2.0,8.0,3,0,home,7.23,5.51,1.35,-6.0,True,3.500000000000001,E0
360,2025-2026,2026-05-13,Man City,Crystal Palace,2.0,15.0,3,0,home,12.75,7.03,1.19,-13.0,True,1.8999999999999995,E0
362,2025-2026,2026-05-17,Man United,Nott'm Forest,3.0,16.0,3,2,home,4.94,4.23,1.58,-13.0,True,5.800000000000001,E0
363,2025-2026,2026-05-17,Brentford,Crystal Palace,8.0,15.0,2,2,draw,4.17,4.09,1.71,-7.0,False,-10.0,E0
364,2025-2026,2026-05-17,Everton,Sunderland,10.0,12.0,1,3,away,4.18,3.63,1.81,-2.0,False,-10.0,E0
367,2025-2026,2026-05-17,Newcastle,West Ham,14.0,18.0,3,1,home,3.15,3.78,2.05,-4.0,True,10.499999999999998,E0
368,2025-2026,2026-05-18,Arsenal,Burnley,1.0,19.0,1,0,home,22.13,10.12,1.08,-18.0,True,0.8000000000000007,E0
370,2025-2026,2026-05-19,Chelsea,Tottenham,10.0,17.0,2,1,home,3.76,3.64,1.9,-7.0,True,9.0,E0
372,2025-2026,2026-05-24,Burnley,Wolves,19.0,20.0,1,1,draw,2.77,3.5,2.36,-1.0,False,-10.0,E0
375,2025-2026,2026-05-24,Liverpool,Brentford,5.0,9.0,1,1,draw,3.73,4.09,1.8,-4.0,False,-10.0,E0
376,2025-2026,2026-05-24,Man City,Aston Villa,2.0,4.0,1,2,away,8.39,5.93,1.28,-2.0,False,-10.0,E0
805,2025-2026,2025-09-19,Sparta Rotterdam,Twente,8.0,13.0,1,5,away,2.33,3.48,2.85,-5.0,False,-10.0,N1
806,2025-2026,2025-09-20,Volendam,Excelsior,13.0,16.0,1,2,away,2.78,3.68,2.3,-3.0,False,-10.0,N1
807,2025-2026,2025-09-20,Groningen,Telstar,7.0,15.0,2,0,home,4.37,3.67,1.78,-8.0,True,7.800000000000001,N1
809,2025-2026,2025-09-20,NAC Breda,Heracles,15.0,18.0,2,1,home,3.48,3.52,2.01,-3.0,True,10.099999999999998,N1
812,2025-2026,2025-09-21,PSV Eindhoven,Ajax,2.0,4.0,2,2,draw,4.24,4.08,1.71,-2.0,False,-10.0,N1
814,2025-2026,2025-09-24,AZ Alkmaar,Zwolle,5.0,13.0,2,2,draw,8.04,5.35,1.33,-8.0,False,-10.0,N1
816,2025-2026,2025-09-27,Ajax,NAC Breda,3.0,13.0,2,1,home,9.25,6.15,1.26,-10.0,True,2.6,N1
822,2025-2026,2025-09-28,Utrecht,Heerenveen,9.0,16.0,2,2,draw,3.95,3.87,1.8,-7.0,False,-10.0,N1
826,2025-2026,2025-10-04,For Sittard,Volendam,9.0,12.0,1,0,home,3.87,3.83,1.83,-3.0,True,8.3,N1
828,2025-2026,2025-10-04,Heerenveen,Excelsior,16.0,17.0,2,1,home,4.9,4.28,1.6,-1.0,True,6.000000000000001,N1
829,2025-2026,2025-10-05,Twente,Heracles,9.0,18.0,2,1,home,8.13,5.5,1.32,-9.0,True,3.2000000000000006,N1
830,2025-2026,2025-10-05,Feyenoord,Utrecht,2.0,9.0,3,2,home,6.26,4.56,1.46,-7.0,True,4.6,N1
831,2025-2026,2025-10-05,AZ Alkmaar,Telstar,8.0,14.0,2,1,home,9.08,5.94,1.27,-6.0,True,2.7,N1
833,2025-2026,2025-10-18,Nijmegen,Twente,6.0,7.0,3,3,draw,2.66,3.66,2.37,-1.0,False,-10.0,N1
834,2025-2026,2025-10-18,PSV Eindhoven,Go Ahead Eagles,2.0,10.0,2,1,home,8.92,6.66,1.24,-8.0,True,2.4,N1
835,2025-2026,2025-10-18,Utrecht,Volendam,9.0,13.0,3,1,home,7.4,5.02,1.36,-4.0,True,3.600000000000001,N1
836,2025-2026,2025-10-18,Ajax,AZ Alkmaar,3.0,4.0,0,2,away,3.39,3.76,1.97,-1.0,False,-10.0,N1
837,2025-2026,2025-10-18,NAC Breda,Zwolle,15.0,16.0,2,2,draw,3.28,3.56,2.06,-1.0,False,-10.0,N1
840,2025-2026,2025-10-19,Groningen,Sparta Rotterdam,5.0,12.0,0,2,away,4.0,3.62,1.84,-7.0,False,-10.0,N1
842,2025-2026,2025-10-24,Heerenveen,NAC Breda,11.0,14.0,3,3,draw,4.48,3.89,1.7,-3.0,False,-10.0,N1
844,2025-2026,2025-10-25,Sparta Rotterdam,Telstar,11.0,16.0,1,0,home,3.78,3.91,1.83,-5.0,True,8.3,N1
845,2025-2026,2025-10-25,Volendam,Heracles,16.0,18.0,3,0,home,3.07,3.74,2.11,-2.0,True,11.099999999999998,N1
848,2025-2026,2025-10-26,Feyenoord,PSV Eindhoven,1.0,2.0,2,3,away,2.57,3.82,2.4,-1.0,False,-10.0,N1
849,2025-2026,2025-10-26,AZ Alkmaar,Utrecht,4.0,9.0,4,1,home,4.84,4.26,1.59,-5.0,True,5.9,N1
850,2025-2026,2025-10-26,Go Ahead Eagles,Excelsior,12.0,16.0,2,0,home,3.94,4.08,1.75,-4.0,True,7.5,N1
851,2025-2026,2025-10-31,PSV Eindhoven,For Sittard,2.0,12.0,5,2,home,14.13,8.11,1.15,-10.0,True,1.4999999999999991,N1
852,2025-2026,2025-11-01,Ajax,Heerenveen,4.0,11.0,1,1,draw,5.12,4.52,1.53,-7.0,False,-10.0,N1
854,2025-2026,2025-11-01,Feyenoord,Volendam,2.0,14.0,3,1,home,18.63,9.64,1.1,-12.0,True,1.0000000000000009,N1
857,2025-2026,2025-11-02,Groningen,Twente,5.0,8.0,1,1,draw,2.42,3.35,2.76,-3.0,False,-10.0,N1
860,2025-2026,2025-11-07,Twente,Telstar,9.0,17.0,0,0,draw,8.11,5.32,1.32,-8.0,False,-10.0,N1
861,2025-2026,2025-11-08,Excelsior,Heracles,15.0,18.0,1,2,away,3.52,3.81,1.92,-3.0,False,-10.0,N1
870,2025-2026,2025-11-22,Ajax,Excelsior,4.0,16.0,1,2,away,7.33,5.26,1.35,-12.0,False,-10.0,N1
875,2025-2026,2025-11-23,Feyenoord,Nijmegen,2.0,7.0,2,4,away,6.57,5.14,1.38,-5.0,False,-10.0,N1
877,2025-2026,2025-11-23,Groningen,Zwolle,7.0,16.0,2,2,draw,5.69,4.06,1.54,-9.0,False,-10.0,N1
879,2025-2026,2025-11-29,Excelsior,NAC Breda,15.0,16.0,1,0,home,2.84,3.49,2.28,-1.0,True,12.799999999999997,N1
880,2025-2026,2025-11-29,For Sittard,Heracles,10.0,17.0,1,1,draw,3.24,3.56,2.09,-7.0,False,-10.0,N1
881,2025-2026,2025-11-29,Nijmegen,Sparta Rotterdam,4.0,11.0,3,1,home,4.63,4.29,1.61,-7.0,True,6.100000000000001,N1
882,2025-2026,2025-11-30,PSV Eindhoven,Volendam,1.0,15.0,3,0,home,18.5,10.63,1.09,-14.0,True,0.9000000000000008,N1
886,2025-2026,2025-12-02,Ajax,Groningen,6.0,8.0,2,0,home,4.49,3.91,1.69,-2.0,True,6.8999999999999995,N1
890,2025-2026,2025-12-06,Heracles,Telstar,16.0,18.0,1,1,draw,2.98,3.62,2.19,-2.0,False,-10.0,N1
891,2025-2026,2025-12-06,Feyenoord,Zwolle,2.0,13.0,6,1,home,13.72,7.72,1.16,-11.0,True,1.5999999999999992,N1
892,2025-2026,2025-12-07,Utrecht,Twente,7.0,8.0,1,1,draw,2.71,3.45,2.44,-1.0,False,-10.0,N1
893,2025-2026,2025-12-07,AZ Alkmaar,Go Ahead Eagles,5.0,10.0,2,2,draw,6.47,4.96,1.4,-5.0,False,-10.0,N1
895,2025-2026,2025-12-07,Sparta Rotterdam,NAC Breda,12.0,17.0,1,0,home,3.31,3.56,2.04,-5.0,True,10.4,N1
897,2025-2026,2025-12-13,Groningen,Volendam,6.0,15.0,3,0,home,6.65,4.64,1.42,-9.0,True,4.199999999999999,N1
898,2025-2026,2025-12-13,PSV Eindhoven,Heracles,1.0,16.0,4,3,home,16.47,9.44,1.11,-15.0,True,1.100000000000001,N1
900,2025-2026,2025-12-14,Sparta Rotterdam,Heerenveen,9.0,13.0,0,3,away,2.21,3.65,2.9,-4.0,False,-10.0,N1
902,2025-2026,2025-12-14,Twente,Go Ahead Eagles,8.0,12.0,2,0,home,6.89,4.79,1.39,-4.0,True,3.899999999999999,N1
907,2025-2026,2025-12-20,NAC Breda,Telstar,17.0,18.0,0,1,away,3.86,3.76,1.83,-1.0,False,-10.0,N1
909,2025-2026,2025-12-21,Feyenoord,Twente,2.0,7.0,1,1,draw,4.48,4.01,1.68,-5.0,False,-10.0,N1
913,2025-2026,2026-01-10,AZ Alkmaar,Volendam,7.0,16.0,1,0,home,11.28,6.86,1.2,-9.0,True,1.9999999999999996,N1
914,2025-2026,2026-01-10,Twente,Zwolle,7.0,14.0,1,1,draw,9.11,5.69,1.28,-7.0,False,-10.0,N1
915,2025-2026,2026-01-10,PSV Eindhoven,Excelsior,1.0,14.0,5,1,home,14.53,8.41,1.14,-13.0,True,1.399999999999999,N1
916,2025-2026,2026-01-10,Groningen,NAC Breda,6.0,18.0,0,0,draw,4.79,3.86,1.67,-12.0,False,-10.0,N1
920,2025-2026,2026-01-11,Sparta Rotterdam,Heracles,10.0,18.0,2,0,home,3.93,3.78,1.81,-8.0,True,8.100000000000001,N1
921,2025-2026,2026-01-17,Ajax,Go Ahead Eagles,3.0,12.0,2,2,draw,5.93,4.66,1.46,-9.0,False,-10.0,N1
923,2025-2026,2026-01-17,Excelsior,Telstar,14.0,15.0,2,2,draw,3.0,3.48,2.23,-1.0,False,-10.0,N1
929,2025-2026,2026-01-18,Feyenoord,Sparta Rotterdam,2.0,8.0,3,4,away,6.69,4.81,1.4,-6.0,False,-10.0,N1
930,2025-2026,2026-01-21,AZ Alkmaar,Excelsior,8.0,14.0,1,1,draw,8.64,5.82,1.28,-6.0,False,-10.0,N1
931,2025-2026,2026-01-24,Ajax,Volendam,3.0,15.0,2,0,home,8.77,5.74,1.28,-12.0,True,2.8000000000000003,N1
932,2025-2026,2026-01-24,Nijmegen,Zwolle,4.0,11.0,2,1,home,5.95,4.66,1.45,-7.0,True,4.5,N1
933,2025-2026,2026-01-24,PSV Eindhoven,NAC Breda,1.0,17.0,2,2,draw,10.31,6.35,1.22,-16.0,False,-10.0,N1
934,2025-2026,2026-01-24,Twente,Excelsior,6.0,14.0,0,0,draw,8.12,5.16,1.32,-8.0,False,-10.0,N1
936,2025-2026,2026-01-25,Groningen,For Sittard,6.0,12.0,1,2,away,5.28,4.02,1.57,-6.0,False,-10.0,N1
937,2025-2026,2026-01-25,Feyenoord,Heracles,3.0,18.0,4,2,home,9.8,6.27,1.23,-15.0,True,2.3,N1
941,2025-2026,2026-01-31,Zwolle,Telstar,12.0,16.0,4,1,home,2.82,3.53,2.31,-4.0,True,13.100000000000001,N1
942,2025-2026,2026-01-31,Sparta Rotterdam,Groningen,6.0,8.0,2,0,home,2.53,3.37,2.64,-2.0,True,16.400000000000002,N1
945,2025-2026,2026-02-01,PSV Eindhoven,Feyenoord,1.0,2.0,3,0,home,4.25,4.13,1.69,-1.0,True,6.8999999999999995,N1
946,2025-2026,2026-02-01,Heerenveen,Utrecht,11.0,12.0,1,1,draw,3.81,3.72,1.85,-1.0,False,-10.0,N1
949,2025-2026,2026-02-07,Nijmegen,Heracles,3.0,16.0,4,1,home,6.12,4.8,1.42,-13.0,True,4.199999999999999,N1
950,2025-2026,2026-02-07,Zwolle,Volendam,9.0,15.0,1,2,away,4.78,3.8,1.68,-6.0,False,-10.0,N1
951,2025-2026,2026-02-07,Twente,Heerenveen,7.0,11.0,5,0,home,4.3,3.89,1.72,-4.0,True,7.199999999999999,N1
